Track ID,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
5JuYLzlxsSewBjO4v9a04U,"Jesus, Etc. - 2022 Remaster","Yankee Hotel Foxtrot (2022 Remaster)","Wilco",2002,231706,44,11146410335,2024-04-29T17:39:32Z,"alternative country,alternative rock,chicago indie,folk,indie rock,roots rock,stomp and holler","Nonesuch",0.754,0.306,5,-13.322,1,0.0292,0.721,0.0118,0.254,0.664,109.389,4
4Zts9erRexAxILn5XjSwUN,"Futile Devices","The Age of Adz","Sufjan Stevens",2010-10-12,133266,58,11146410335,2024-04-29T17:39:45Z,"art pop,baroque pop,chamber pop,indie pop,indie rock,singer-songwriter","Asthmatic Kitty",0.581,0.286,4,-18.645,1,0.0339,0.993,0.908,0.0896,0.369,140.188,4
5jyj2XKWILHQxDoz59ddCT,"Billie Toppy","Billie Toppy","Men I Trust",2022-09-28,195289,57,11146410335,2024-04-29T17:39:45Z,"indie pop,pov: indie","Independent",0.676,0.685,7,-11.396,1,0.0616,0.547,0.817,0.107,0.621,168.996,4
4NgherJDfCXWBZBYheM4jK,"WASTE","DISORDER","KXLLSWXTCH",2021-10-29,120428,75,11146410335,2024-04-29T17:39:52Z,"dark trap,oc rap,scream rap","KILL! / EMPIRE",0.627,0.123,7,-14.411,1,0.0316,0.859,0.00105,0.149,0.11,131.883,4
7d23MhPFE9eB3U8DPRirnL,"Disparate Youth","Master of My Make-Believe","Santigold",2012-04-16,284400,58,11146410335,2024-04-29T17:40:20Z,"alternative dance,art pop,indietronica,neo-synthpop","Atlantic Records UK",0.642,0.931,1,-4.142,1,0.0417,0.0131,0.825,0.215,0.548,152.005,4
4k6Uh1HXdhtusDW5y8Gbvy,"Bad Habit","Gemini Rights","Steve Lacy",2022-07-15,232066,81,11146410335,2024-04-29T17:40:20Z,"afrofuturism","L-M Records/RCA Records",0.686,0.494,1,-7.093,1,0.0355,0.613,0.000058,0.402,0.7,168.946,4
2DoO0sn4SbUrz7Uay9ACTM,"Tailwhip","Tailwhip","Men I Trust",2017-08-18,225263,25,11146410335,2024-04-29T17:40:20Z,"indie pop,pov: indie","Men i Trust",0.8,0.655,9,-8.877,0,0.0416,0.415,0.0074,0.0961,0.598,114.004,4
6AAYNz8jXvVlgG9IpYi42Z,"Hunnybee","Sex & Food","Unknown Mortal Orchestra",2018-04-06,268333,57,11146410335,2024-04-29T17:40:20Z,"art pop,indie rock,indie soul,indietronica,kiwi rock,neo-psychedelic,portland hip hop,psychedelic pop","Jagjaguwar",0.956,0.377,6,-7.965,1,0.0804,0.566,0.414,0.313,0.566,119.993,4
2FwDApgXk91kXvqy2oB7dz,"Simulation Swarm","Dragon New Warm Mountain I Believe In You","Big Thief",2022-02-11,252733,66,11146410335,2024-04-29T17:40:20Z,"art pop,brooklyn indie,chamber pop,countrygaze,indie pop,indie rock,pov: indie,small room","4AD",0.703,0.578,1,-9.103,1,0.0728,0.446,0.0024,0.102,0.67,105.204,4
6UFivO2zqqPFPoQYsEMuCc,"Bags","Immunity","Clairo",2019-08-02,260519,77,11146410335,2024-04-29T17:40:28Z,"bedroom pop,indie pop,pov: indie","FADER Label",0.742,0.546,1,-7.694,1,0.0315,0.172,0.38,0.115,0.868,104.996,4
3zksbXteOCeSusJ5Xltr3t,"Bubble Gum","Bubble Gum","Clairo",2019-02-22,175960,75,11146410335,2024-04-29T17:40:28Z,"bedroom pop,indie pop,pov: indie","Independent",0.509,0.0167,9,-24.639,1,0.115,0.979,0.0000272,0.387,0.229,207.97,3
3IznIgmXtrUaoPWpQTy5jB,"Not Allowed","Who Really Cares","TV Girl",2016-02-25,167864,83,11146410335,2024-04-29T17:40:28Z,"pov: indie","TV Girl",0.67,0.905,1,-6.855,1,0.129,0.669,0.000227,0.349,0.563,104.965,4
6dBUzqjtbnIa1TwYbyw5CM,"Lovers Rock","French Exit","TV Girl",2014-06-05,213920,85,11146410335,2024-04-29T17:40:28Z,"pov: indie","TV Girl",0.559,0.871,5,-5.338,0,0.0397,0.00000753,0.00545,0.096,0.572,104.97,4
5KZ4DC772dYcRBAizx0yYk,"Caribbean Blue - 2009 Remaster","Shepherd Moons","Enya",1991-11-15,239586,64,11146410335,2024-04-29T17:40:40Z,"celtic,gregorian dance,operatic pop","WM UK",0.393,0.414,4,-12.262,1,0.0321,0.807,0.958,0.118,0.677,157.626,3
7CH99b2i1TXS5P8UUyWtnM,"Them Changes","Drunk","Thundercat",2017-02-24,188453,68,11146410335,2024-04-29T17:41:29Z,"afrofuturism,indie soul","Brainfeeder",0.657,0.562,8,-8.6,1,0.0601,0.54,0.00143,0.101,0.704,81.657,4
3cGSIHH2xKMzy4kODiOiIo,"Holidays","Illumination","Miami Horror,Alan Palomo",2010,268233,45,11146410335,2024-04-29T17:41:49Z,"alternative dance,australian dance,australian electropop,electroclash,filter house,indietronica,neo-synthpop,nu disco","Nettwerk Music Group",0.667,0.926,0,-3.792,1,0.0526,0.103,0.000173,0.229,0.832,115.984,4
2tsdH9kw8eov5ULYnq4zYd,"I Need Answers","I Need Answers","Asta",2013-03-13,208627,27,11146410335,2024-04-29T17:42:14Z,"australian indie","Asta",0.638,0.705,6,-5.963,1,0.0376,0.111,0.00000479,0.0825,0.346,121.906,4
5QTxFnGygVM4jFQiBovmRo,"(Don't Fear) The Reaper","Agents Of Fortune","Blue Öyster Cult",1976,308120,72,11146410335,2024-04-29T17:43:42Z,"album rock,classic rock,glam metal,hard rock,progressive rock,rock","Columbia",0.333,0.927,9,-8.55,0,0.0733,0.0029,0.000208,0.297,0.385,141.466,4
3L0obGqaQivlVHDAg0NjNy,"Like You Used To","Stronger","Kidnap",2014-01-01,231508,26,11146410335,2024-04-29T17:44:01Z,"future garage,melodic house","Polydor Records",0.696,0.467,5,-10.507,0,0.0285,0.114,0.493,0.0805,0.198,120.013,4
0kLrrh7Z1gySNTunBH790J,"Sometimes","Illumination","Miami Horror",2010,253728,57,11146410335,2024-04-29T17:44:24Z,"alternative dance,australian dance,australian electropop,electroclash,filter house,indietronica,neo-synthpop,nu disco","Nettwerk Music Group",0.58,0.86,7,-4.994,0,0.0334,0.0176,0.0000802,0.175,0.43,124.992,4
290xSzR8Ee9fm82poMg4od,"Used to Be in Love","Quiet Ferocity","The Jungle Giants",2017-07-07,222786,66,11146410335,2024-04-29T17:44:31Z,"australian indie","Amplifire Music",0.83,0.631,11,-5.238,0,0.0313,0.0022,0.0359,0.0539,0.877,128.013,4
78nDKFr6pHANi6eA5kg49o,"Wolfie","Wolfie / Funeral","Golden Features,Julia Stone",2016-11-29,203636,34,11146410335,2024-04-29T17:44:46Z,"industrial pop,australian singer-songwriter","Foreign Family Collective",0.583,0.581,9,-7.288,0,0.0735,0.0624,0.000231,0.0751,0.202,120.023,4
3gGMsx3jxYKfhXq8LMj1tz,"Vanished","Crystal Castles","Crystal Castles",2008-03-16,242960,67,11146410335,2024-04-29T17:46:51Z,"alternative dance,bitpop,digital hardcore,indietronica,neo-synthpop,new rave,nintendocore","Different Recordings",0.707,0.87,0,-6.659,0,0.0297,0.00182,0.0000742,0.294,0.663,119.98,4
6slWUMiyoNNWcQGu6tkTlH,"Leni (Crystal Castles vs GoodBooks)","Control Freaks (The Remixes)","GoodBooks,Crystal Castles",2021-11-18,256398,67,11146410335,2024-04-29T17:47:36Z,"sped up,alternative dance,bitpop,digital hardcore,indietronica,neo-synthpop,new rave,nintendocore","GoodBooks",0.642,0.641,6,-6.619,0,0.0312,0.0627,0.00289,0.0627,0.55,119.938,4
28qkNp9shSV8AQrBwxZf48,"Dance with Somebody - Radio Version","Dance with Somebody","Mando Diao",2009-01-01,241000,60,11146410335,2024-05-07T21:55:16Z,"dalarna indie,swedish garage rock,swedish indie rock","Playground Music",0.55,0.903,1,-4.027,0,0.0928,0.00183,0,0.359,0.506,150.142,4
7nzMU6ive8Zpv6Puqid46W,"Пачка сигарет","Звезда по имени Солнце","Kino",1989-01-01,266017,15,11146410335,2024-05-11T05:55:00Z,"classic russian rock,russian post-punk,russian rock","Цой В.Р. (наследники), Каспарян Ю.Д., Тихомиров И.Р., Гурьянов Г.К. (наследники) / ООО «Национальное музыкальное издательство»",0.713,0.605,4,-12.62,0,0.0251,0.195,0.00267,0.614,0.619,87.465,4
3HFBqhotJeEKHJzMEW31jZ,"Change","Dragon New Warm Mountain I Believe In You","Big Thief",2022-02-11,295454,58,11146410335,2024-05-13T15:35:17Z,"art pop,brooklyn indie,chamber pop,countrygaze,indie pop,indie rock,pov: indie,small room","4AD",0.633,0.161,10,-12.892,1,0.0613,0.83,0.000099,0.263,0.546,132.57,4
0xahPNJVFHGMEFxu9kergk,"September","September","Sparky Deathcap",2009,189681,61,11146410335,2024-05-13T15:35:33Z,"","RCA Records Label",0.591,0.333,8,-10.828,1,0.0434,0.901,0.000878,0.129,0.504,139.833,3
4XTuSMs47SIg35KxhNIUGe,"White Winter Hymnal","Fleet Foxes","Fleet Foxes",2008-06-09,147026,62,11146410335,2024-05-13T15:35:36Z,"chamber pop,folk,indie folk,indie rock,indietronica,modern rock,seattle indie,singer-songwriter,stomp and holler","Nonesuch",0.629,0.534,6,-9.054,0,0.0267,0.437,0.00000333,0.328,0.649,124.964,4
7orUPsozJ19Cyxv5ozoREr,"Sinking Ship","Expectations","Wild Child",2018-02-09,247493,46,11146410335,2024-05-13T15:35:42Z,"austin americana,austindie,folk-pop,indie folk,stomp and holler","Dualtone Music Group, Inc.",0.555,0.181,4,-19.296,0,0.0356,0.95,0.00156,0.11,0.182,92.757,4
2rso25m7GZBGpliSBgbn2V,"Grenadine","Seize printemps (Bande originale du film)","Vincent Delerm",2021-06-16,76346,47,11146410335,2024-05-13T15:35:44Z,"chanson,nouvelle chanson francaise","Tôt Ou Tard",0.62,0.14,0,-25.762,0,0.0304,0.97,0.966,0.0938,0.547,75.012,4
50kgovuPE9wDZ0hEynlssm,"I Should Go - Solo Version","I Should Go (Solo Version)","James Vincent McMorrow",2020-10-07,151178,46,11146410335,2024-05-13T15:36:07Z,"chamber pop,indie folk,irish singer-songwriter,stomp and holler","Columbia",0.707,0.339,6,-10.373,0,0.0492,0.894,0,0.114,0.303,132.029,4
7kXJUbAAPx2Bc4tKASpV5T,"Some Sunsick Day","Phase Zero","Morgan Delt",2016-08-26,311280,43,11146410335,2024-05-13T15:36:59Z,"neo-psychedelic","Sub Pop Records",0.486,0.632,1,-9.545,1,0.0302,0.427,0.748,0.0879,0.51,150.106,3
1Oe6yPVl5KgB14ZLssTvJq,"Rulett","Rulett","OHNODY",2023-02-17,195000,18,11146410335,2024-05-13T19:39:19Z,"hungarian rock,magyar alternative","Théque Records",0.761,0.45,7,-13.414,1,0.27,0.406,0.543,0.111,0.43,131.956,4
3qhlB30KknSejmIvZZLjOD,"End of Beginning","DECIDE","Djo",2022-09-16,159245,89,11146410335,2024-05-13T20:20:02Z,"pov: indie,psychedelic pop","Djo",0.689,0.454,2,-7.643,1,0.0584,0.0351,0.00259,0.0707,0.912,159.982,4
6xvNUl7fwPgKbcLXLKHflT,"Youngblood","Youngblood","Angus & Julia Stone",2018-11-02,232746,45,11146410335,2024-05-13T21:11:42Z,"australian indie folk,indie folk","[PIAS] Le Label",0.668,0.661,7,-8.598,0,0.0405,0.79,0.239,0.0884,0.364,123.974,4
5jZoYp0P8ML7AxkS3tQz3j,"Seventeen","Remind Me Tomorrow","Sharon Van Etten",2019-01-18,265920,54,11146410335,2024-05-13T21:11:46Z,"art pop,chamber pop,indie rock,melancholia,new jersey indie,singer-songwriter","Jagjaguwar",0.538,0.774,5,-7.359,1,0.0484,0.0164,0.265,0.0685,0.249,127.107,4
0eVz3hV2xOXdneGpnWDFpb,"Sugar for the Pill","Slowdive","Slowdive",2017-05-05,270918,57,11146410335,2024-05-13T21:41:04Z,"alternative rock,dream pop,reading indie,shoegaze","Dead Oceans",0.534,0.536,7,-7.682,1,0.0244,0.209,0.835,0.113,0.427,98.018,4
42qNWdLKCI41S4uzfamhFM,"Duvet","Twilight","bôa",2010-04-20,203600,82,11146410335,2024-05-13T21:41:06Z,"pov: indie","Nettwerk Music Group",0.583,0.888,11,-9.414,0,0.0349,0.191,0.0000458,0.0936,0.706,93.206,4
2kRFrWaLWiKq48YYVdGcm8,"Everything In Its Right Place","Kid A","Radiohead",2000-10-02,251426,71,11146410335,2024-05-13T22:58:54Z,"alternative rock,art rock,melancholia,oxford indie,permanent wave,rock","XL Recordings",0.296,0.463,5,-11.412,0,0.0449,0.705,0.0482,0.0954,0.0629,123.943,5
0z1o5L7HJx562xZSATcIpY,"Exit Music (For A Film)","OK Computer","Radiohead",1997-05-28,267186,74,11146410335,2024-05-14T19:59:43Z,"alternative rock,art rock,melancholia,oxford indie,permanent wave,rock","XL Recordings",0.293,0.276,4,-11.357,0,0.0349,0.224,0.122,0.167,0.195,121.603,4
0xtIp0lgccN85GfGOekS5L,"Yes I'm Changing","Currents","Tame Impala",2015-07-17,270680,67,11146410335,2024-05-14T19:59:50Z,"australian psych,modern rock,neo-psychedelic,rock","Universal Music Australia Pty. Ltd.",0.373,0.609,0,-7,1,0.0316,0.108,0.000427,0.0755,0.354,179.955,4
3vybpXzMgBMsK9Nd2Ce7qh,"Since You Asked Kindly","III","BADBADNOTGOOD",2014-05-05,281475,31,11146410335,2024-05-14T21:03:44Z,"canadian modern jazz,indie soul","Innovative Leisure",0.469,0.816,4,-8.566,0,0.0376,0.0256,0.868,0.0999,0.202,130.594,4
3DwKUwbM2bAoFSWvA70vPP,"Blood Upon Stone","The Long Road North","Cult Of Luna",2022-02-11,699313,24,11146410335,2024-05-14T21:33:39Z,"atmospheric post-metal,atmospheric sludge,drone metal,post-metal,progressive sludge,slayer,sludge metal,stoner metal,swedish doom metal,swedish progressive metal","Metal Blade Records",0.222,0.952,4,-7.36,1,0.0559,0.0000369,0.877,0.0955,0.0941,126.121,3
32fmQsWSAaDas2MJRyMSGG,"The Ghost Inside","Broken Bells","Broken Bells",2010-03-01,198040,55,11146410335,2024-05-14T22:09:33Z,"chamber pop,indie rock,indietronica,la indie,modern rock","Columbia",0.869,0.7,2,-4.966,1,0.0419,0.0571,0.414,0.0691,0.983,103.983,4
1qkBgYtk5r2OHvdToRUNB8,"The Wreck of S.S. Needle","Mariner","Cult Of Luna,Julie Christmas",2016-04-08,573506,0,11146410335,2024-05-14T23:42:31Z,"atmospheric post-metal,atmospheric sludge,drone metal,post-metal,progressive sludge,slayer,sludge metal,stoner metal,swedish doom metal,swedish progressive metal,gaian doom","Indie Recordings",0.355,0.737,4,-7.49,1,0.0335,0.000257,0.887,0.118,0.0698,101.006,4
1P7n72AsDVcl9dTgTW5LGw,"Hot Motion","Hot Motion","Temples",2019-09-27,348933,24,11146410335,2024-05-15T16:25:07Z,"garage rock,neo-psychedelic","ATO Records",0.45,0.923,2,-5.419,0,0.0883,0.0000725,0.0332,0.265,0.427,140,4
0KixIFbJPLjVUgCiTgR649,"Dripping Sun","Masana Temples","Kikagaku Moyo",2018-10-05,470092,40,11146410335,2024-05-15T16:33:34Z,"instrumental stoner rock,japanese psychedelic,japanese psychedelic rock,neo-psychedelic","Guruguru Brain",0.536,0.441,5,-7.244,0,0.0356,0.181,0.564,0.113,0.335,105.556,4
1LlK2ubpG3rHStn7ZGav3j,"På knivan","På knivan","Sammal",2022-08-26,209907,15,11146410335,2024-05-15T16:42:35Z,"finnish progressive rock,finnish psychedelic rock","Svart Records",0.309,0.807,4,-7.735,0,0.0558,0.00688,0.393,0.102,0.705,116.458,4
4uaHgtw9BkxOJPSPOmsMVd,"Food","Sour Soul","BADBADNOTGOOD,Ghostface Killah",2015-02-19,203769,39,11146410335,2024-05-16T11:16:56Z,"canadian modern jazz,indie soul,east coast hip hop,hardcore hip hop","Lex Records",0.657,0.626,1,-9.851,0,0.0339,0.673,0.00323,0.0761,0.514,88.069,4
1XrSjpNe49IiygZfzb74pk,"What Once Was","Songs of Her's","Her's",2017-05-12,255067,72,11146410335,2024-05-16T21:56:48Z,"indie pop,liverpool indie,pov: indie","Heist Or Hit Records",0.526,0.877,3,-4.369,0,0.033,0.172,0.0108,0.223,0.436,145.568,3
4ACxa9buEUnOdYEoPcnMpi,"Your Woman","Women In Technology","White Town",1997-02-24,259893,3,11146410335,2024-05-16T22:02:18Z,"derby indie","Echo",0.815,0.605,5,-9.118,0,0.0368,0.033,0.684,0.114,0.795,102.642,4
08wnOyN1wyMaNrup3m353f,"My Tears Are Becoming a Sea","Hurry up, We're Dreaming","M83",2011-10-17,151826,63,11146410335,2024-05-16T22:04:25Z,"french shoegaze,french synthpop,indietronica,metropopolis,neo-synthpop","M83 Recording Inc",0.162,0.353,8,-11.286,0,0.0509,0.0993,0.274,0.575,0.0551,110.76,1
1ZgMsA55GIY7ICkQh5MILA,"Space Song","Depression Cherry","Beach House",2015-08-28,320466,73,11146410335,2024-05-16T22:04:27Z,"art pop,baltimore indie,dream pop,dreamo,indie rock,indietronica,modern dream pop,pov: indie","Bella Union",0.508,0.786,0,-7.295,0,0.0293,0.226,0.14,0.143,0.611,147.077,4
7BRD7x5pt8Lqa1eGYC4dzj,"CHIHIRO","HIT ME HARD AND SOFT","Billie Eilish",2024-05-17,303440,87,11146410335,2024-06-05T22:38:10Z,"art pop,pop","Darkroom/Interscope Records",0.7,0.425,7,-12.531,1,0.0529,0.144,0.879,0.083,0.521,110.015,4
1zNXF2svmdlNxfS5XeNUgr,"Don't Know Why","Come Away With Me (Super Deluxe Edition)","Norah Jones",2002-02-26,186251,75,11146410335,2024-06-05T22:38:12Z,"contemporary vocal jazz,jazz pop,neo mellow,vocal jazz","CM BLUE NOTE (A92)",0.745,0.219,5,-11.216,1,0.0276,0.851,0.000018,0.0678,0.635,88.609,4
754kgU5rWscRTfvlsuEwFp,"Kiss Me","Sixpence None the Richer","Sixpence None The Richer",1997-11-22,208680,81,11146410335,2024-06-05T22:38:13Z,"lilith,pop rock","Word Entertainment",0.526,0.749,3,-6.964,1,0.0283,0.023,0.00000176,0.0692,0.421,99.982,4
6HTVZeVQ9J6Uiq6tHESxU9,"Welcome Home, Son","Ghost","Radical Face",2007-03-02,287634,70,11146410335,2024-06-26T06:59:54Z,"indie folk,jacksonville indie,stomp and holler","Bear Machine",0.586,0.494,6,-10.759,1,0.0307,0.723,0.789,0.142,0.401,144.973,3
0Rqwa6i410IwhTiugt6vXi,"Islands","xx","The xx",2009-08-16,160720,61,11146410335,2025-01-09T22:19:36Z,"downtempo,dream pop,indietronica","Young",0.871,0.472,4,-11.077,1,0.0756,0.74,0.269,0.145,0.707,124.04,4
3MXQyrtpSbucjnO7wAiLSI,"Alfonso Muskedunder","It's Album Time","Todd Terje",2014-04-07,204933,34,11146410335,2025-01-09T22:41:37Z,"balearic,electronica,filter house,indietronica,norwegian space disco,nu disco","Olsen Records",0.569,0.948,5,-7.536,1,0.0512,0.033,0.925,0.0929,0.876,192.04,1
4H0PVPGkNeb72vV3qU31nI,"Closing Shot","Closing Shot","Lindstrøm",2016-06-03,503648,28,11146410335,2025-01-09T22:41:37Z,"balearic,electronica,norwegian space disco,nu disco","Feedelity Recordings",0.777,0.917,5,-7.799,0,0.0524,0.00218,0.888,0.451,0.877,123.002,4
4Gk5pUinxmDBuVAcjOHaKD,"Maskindans - Radio Edit","Maskindans","Todd Terje,Det Gylne Triangel",2017-06-02,214404,10,11146410335,2025-01-09T22:41:37Z,"balearic,electronica,filter house,indietronica,norwegian space disco,nu disco","Olsen Records",0.622,0.809,0,-8.575,1,0.0386,0.00362,0.0541,0.115,0.295,119.982,4
4o4lNCu3RYVl7B9BB3YEzF,"Boney M Down","Lindstrom & Prins Thomas","Lindstrøm,Prins Thomas",2005-10-14,229386,36,11146410335,2025-01-09T22:41:37Z,"balearic,electronica,norwegian space disco,nu disco","Eskimo Recordings",0.76,0.641,0,-9.54,0,0.0374,0.0772,0.897,0.139,0.876,100.978,4
7HIyoH2tAPy14AaGjXrx0W,"You Can´t Do it Right","10 Years of Full Pupp Sampler 2","Randaberg Ego Ensemble",2014-03-24,360118,1,11146410335,2025-01-09T22:41:37Z,"norwegian space disco","Full Pupp",0.816,0.605,5,-8.783,0,0.0495,0.0705,0.0000306,0.424,0.895,118.982,4
2cYhGJbhvVareN1kFQiODe,"Black Water","Creep On Creepin' On","Timber Timbre",2011-04-05,359826,31,11146410335,2025-01-09T22:41:37Z,"chamber pop,new weird america,toronto indie","Arts & Crafts",0.57,0.311,2,-7.975,0,0.0273,0.635,0.0145,0.496,0.507,141.823,4
1NHd4UVxT5d5EGYzlDq17T,"Inspector Norse","It's the Arps","Todd Terje",2012-01-09,400751,50,11146410335,2025-01-09T22:41:37Z,"balearic,electronica,filter house,indietronica,norwegian space disco,nu disco","Olsen Records",0.912,0.782,7,-7.018,0,0.0445,0.0741,0.763,0.348,0.89,119.979,4
2qpacEyFxmbxCpIEqZkqvC,"You Are the Right One","Naked All the Time","Sports",2015-07-24,172506,73,11146410335,2025-01-09T22:41:37Z,"tulsa indie","Sports",0.659,0.594,4,-8.494,0,0.0261,0.162,0.846,0.632,0.851,100.033,4
3NiYvMjp5A3FZmP3dojS8k,"Arrow Through Me - Remastered 1993","Back To The Egg","Wings",1979-06-06,216693,51,11146410335,2025-01-09T22:41:37Z,"album rock,art rock,classic rock,folk rock,mellow gold,rock,singer-songwriter,soft rock","Paul McCartney Catalog",0.874,0.364,2,-12.326,1,0.0983,0.218,0.0263,0.101,0.675,86.004,4
0bfvHnWWOeU1U5XeKyVLbW,"Can't Take My Eyes off You","Solo","Frankie Valli",1967,203680,75,11146410335,2025-01-09T22:41:37Z,"adult standards,bubblegum pop,lounge","Rhino",0.581,0.78,4,-7.053,1,0.0567,0.508,0.0000107,0.0799,0.561,123.711,4
3EXrtClWmgsM7dw75Mw2M1,"When You're Gone","To The Faithful Departed","The Cranberries",1996-04-30,296200,62,11146410335,2025-01-09T22:41:37Z,"irish rock,pop rock,rock","Island Records",0.454,0.524,3,-7.128,1,0.0267,0.351,0.0000432,0.0691,0.348,186.762,3
27hhIs2fp6w06N5zx4Eaa5,"Dream A Little Dream Of Me","The Papas & The Mamas","The Mamas & The Papas",1968-05-01,194426,73,11146410335,2025-01-09T22:41:37Z,"classic rock,folk rock,mellow gold,psychedelic rock,rock,soft rock,sunshine pop","Geffen",0.413,0.313,7,-13.138,1,0.0519,0.791,0.0000015,0.0727,0.349,92.515,4
5UWwZ5lm5PKu6eKsHAGxOk,"Everlong","The Colour And The Shape","Foo Fighters",1997-05-20,250546,81,11146410335,2025-01-09T22:41:37Z,"alternative metal,alternative rock,modern rock,permanent wave,post-grunge,rock","RCA Records Label",0.413,0.881,11,-5.541,0,0.0367,0.0000599,0.000308,0.0805,0.364,158.066,4
5VSAonaAPhhGn0G7hMYwWK,"Sister Golden Hair","Hearts","America",1975,199573,70,11146410335,2025-01-09T22:41:37Z,"album rock,classic rock,folk rock,mellow gold,soft rock","Rhino",0.441,0.546,4,-12.222,1,0.0336,0.13,0.000144,0.109,0.718,134.752,4
0pUVeEgZuNyFzIMKp67RbS,"Eyes Without A Face","Rebel Yell","Billy Idol",1983-11-01,299240,77,11146410335,2025-01-09T22:41:37Z,"album rock,classic rock,dance rock,hard rock,new romantic,new wave,new wave pop,rock,soft rock","CAPITOL CATALOG MKT (C92)",0.54,0.816,9,-6.197,1,0.0421,0.0177,0.00226,0.276,0.658,85.563,4
31AOj9sFz2gM0O3hMARRBx,"Losing My Religion","Out Of Time (25th Anniversary Edition)","R.E.M.",1991-03-12,268426,82,11146410335,2025-01-09T22:41:37Z,"alternative rock,athens indie,permanent wave,rock","Concord Records",0.666,0.855,9,-5.051,0,0.0295,0.179,0.0000012,0.0987,0.803,125.639,4
0yc6Gst2xkRu0eMLeRMGCX,"Apocalypse","Cigarettes After Sex","Cigarettes After Sex",2017-06-09,290616,87,11146410335,2025-01-09T22:41:37Z,"ambient pop,dream pop,el paso indie,shoegaze","Partisan Records",0.369,0.468,5,-9.013,1,0.0273,0.0205,0.566,0.109,0.18,94.434,4
2nGFzvICaeEWjIrBrL2RAx,"Put Your Records On","Corinne Bailey Rae","Corinne Bailey Rae",2006-01-01,215360,76,11146410335,2025-01-09T22:41:37Z,"british soul,neo soul,pop soul,soul","EMI Records",0.739,0.511,9,-7.844,1,0.0362,0.167,0.00000134,0.133,0.542,96.038,4
456WNXWhDwYOSf5SpTuqxd,"Dog Days Are Over","Lungs (Deluxe Version)","Florence + The Machine",2009,252818,78,11146410335,2025-01-09T22:41:37Z,"baroque pop,modern rock,neo mellow,uk alternative pop","Universal-Island Records Ltd.",0.501,0.809,7,-5.264,1,0.0938,0.0338,0.00602,0.119,0.258,149.964,4
2mWfVxEo4xZYDaz0v7hYrN,"Juna","Charm","Clairo",2024-07-12,195109,78,11146410335,2025-01-09T22:41:37Z,"bedroom pop,indie pop,pov: indie","Clairo",0.606,0.714,3,-6.244,1,0.0339,0.238,0.098,0.106,0.448,141.512,4
12q3V8ShACq2PSWINMc2rC,"It's Too Late","Tapestry","Carole King",1971,233173,69,11146410335,2025-01-09T22:41:37Z,"brill building pop,classic rock,folk,folk rock,mellow gold,singer-songwriter,soft rock","Ode/Epic/Legacy",0.45,0.442,9,-12.718,0,0.0353,0.493,0.00564,0.134,0.812,208.282,4
1PtQJZVZIdWIYdARpZRDFO,"Running Up That Hill (A Deal With God)","Hounds Of Love","Kate Bush",1985-09-16,298933,78,11146410335,2025-01-09T22:41:37Z,"art pop,art rock,baroque pop,new wave pop,permanent wave,piano rock,singer-songwriter","Fish People",0.629,0.545,10,-13.123,0,0.0546,0.719,0.00308,0.0604,0.194,108.376,4
3gdewACMIVMEWVbyb8O9sY,"Rocket Man (I Think It's Going To Be A Long, Long Time)","Honky Chateau","Elton John",1972-05-19,281613,80,11146410335,2025-01-09T22:41:37Z,"glam rock,mellow gold,piano rock,rock","EMI",0.601,0.532,10,-9.119,1,0.0286,0.433,0.00000595,0.0925,0.342,136.576,4
25FTMokYEbEWHEdss5JLZS,"Teenage Dirtbag","Wheatus","Wheatus",1999-02-15,241666,77,11146410335,2025-01-09T22:41:37Z,"pop rock","Columbia",0.625,0.85,4,-3.904,1,0.0495,0.346,0.000233,0.174,0.633,94.661,4
7mjSHL2Eb0kAwiKbvNNyD9,"Wild World","Tea For The Tillerman (Remastered 2020)","Yusuf / Cat Stevens",1970-11-23,200560,76,11146410335,2025-01-09T22:41:37Z,"british folk,classic rock,folk,folk rock,mellow gold,singer-songwriter,soft rock","UMC (Universal Music Catalogue)",0.48,0.542,0,-8.51,1,0.0348,0.345,0.000609,0.113,0.567,152.853,4
69Kzq3FMkDwiSFBQzRckFD,"This Night Has Opened My Eyes - 2011 Remaster","Hatful of Hollow","The Smiths",1984,221533,71,11146410335,2025-01-09T22:41:37Z,"madchester,new wave,permanent wave,rock,uk post-punk","WM UK",0.696,0.628,2,-8.407,1,0.0274,0.00102,0.428,0.272,0.701,100.038,4
3oBNQdDbNrs8wQbcZ3BXwP,"Velvet Ring - 2023 Remaster","Masterpiece (2023 Remaster)","Big Thief",2016,155938,74,11146410335,2025-01-09T22:41:37Z,"art pop,brooklyn indie,chamber pop,countrygaze,indie pop,indie rock,pov: indie,small room","4AD",0.318,0.401,0,-11.944,1,0.0337,0.436,0.00564,0.151,0.277,138.528,4
2MLHyLy5z5l5YRp7momlgw,"Island In The Sun","Weezer","Weezer",2001-05-15,200306,77,11146410335,2025-01-09T22:41:37Z,"alternative rock,modern power pop,modern rock,permanent wave,rock","Geffen",0.654,0.81,4,-6.26,0,0.0288,0.00719,0.00251,0.165,0.661,114.622,4
